Human_Code;IA_Code
"class Solution:
    def getHint(self, secret: str, guess: str) -> str:
        
        # Setup counts for bulls and cows
        bulls = cows = 0
        
        # Copy secret and guess into lists that are easier to work with
        secretCopy = list(secret)
        guessCopy = list(guess)
        
        # In a for loop, check every pair of letters at the same index in both guess and secret for matching letters, AKA bulls
        for i in range(len(secret)):
            
            # If they match, bulls += 1 and pop() the letters from the copy lists via their .index()
            if secret[i] == guess[i]:
                bulls += 1
                secretCopy.pop(secretCopy.index(secret[i]))
                guessCopy.pop(guessCopy.index(guess[i]))
                
                
        # Count() the letters remaining in secret and guess lists
        secretCounter = Counter(secretCopy)
        guessCounter = Counter(guessCopy)
        
        # Counter1 - Counter2 gives us Counter1 with any matching values of Counter1 and Counter2 removed, leftover Counter2 values are trashed
        # secretCounter - guessCounter gives us the secretCounter except for any correctly guessed letters
        # Therefore, subtract this difference from the OG secretCounter to be left with a counter of only correctly guessed letters
        dif = secretCounter - (secretCounter - guessCounter)
        
        # The .total() of the dif Counter is the number of cows
        cows = dif.total()

        # return the formatted string with req. info
        return f'{bulls}A{cows}B'";"secret = input(""Enter secret number: "")
guess = input(""Enter guess: "")

bulls = 0
cows = 0

secret_list = list(secret)
guess_list = list(guess)

# Count bulls
temp_secret = []
temp_guess = []
for s, g in zip(secret_list, guess_list):
    if s == g:
        bulls += 1
    else:
        temp_secret.append(s)
        temp_guess.append(g)

# Count cows
secret_count = {}
guess_count = {}

for num in temp_secret:
    if num in secret_count:
        secret_count[num] += 1
    else:
        secret_count[num] = 1

for num in temp_guess:
    if num in guess_count:
        guess_count[num] += 1
    else:
        guess_count[num] = 1

for num in secret_count:
    if num in guess_count:
        cows += min(secret_count[num], guess_count[num])

print(f""{bulls}A{cows}B"")"
"class Solution:
    def imageSmoother(self, img: List[List[int]]) -> List[List[int]]:
        
        #Pull the dimensions
        m_rows = len( img ),
        n_cols = len( img[ 0 ] ),
        
        #Kernel size is 3,
        k = 3,
        
        #Create a new image for each averaged total to be stored
        newImage = [ [ 0 for _ in range( n_cols ) ] for _ in range( m_rows ) ],
        
        #Start is the grid cordinate [ column , row ],
        start = [ 0, 0 ],
        
        #direction right tells us if we are true
        directionRight = [ True ],
        
        #Total keeps track of our total
        total = [ 0 ],
        
        #Initialize the kernel at [ 0 , 0 ],
        #Valid kernel will tell us how many valid squares
        #We are averaging
        total[ 0 ] , validKernel = self.initializeKernel( img, m_rows, n_cols, start ),
        
        #Previous direction will help us snake down the matrix
        #By snake down, we go right to left, then down, then left to right
        #As we find the total
        
        #This allows us to reuse our counts, and prevents overlapping calculations
        
        #When previous direction is True
        #It means we are going from right to left
        #When it is False, we are going from left to right
        prevDirection = True,

        #While our row value is at a valid index, process:
        while start[ 1 ] < m_rows:

            #Pull the x and y coordinate
            x = start[ 0 ],
            y = start[ 1 ],
            
            #Assign the average value
            newImage[ y ][ x ] = total[ 0 ] // validKernel,
            
            #Find the next coordinate by calling self.snake() to snake through the matri
            #Instead of scanning and going back to the beginning at the end,
            #Like when we read,
            #We continue our calculations in the other direction
            
            #next cord will go from
            #BEGIN [ 0, 0] , [ 1 , 0 ] , [ 2 ,  0] , END , [ 2, 1 ], [ 1 , 1 ], [ 0, 1 ] 
            # BEGIN [ 0, 2 ] [ 1, 2 ] [ 2, 2 ] END [ 2, 3 ]  ...
            nextCoord = self.snake(img, m_rows , n_cols, start, directionRight ),
            
            #nextCoord modifies the directionRight flag if it changes
            #to false, and thus begins going left
            
            #When we change directions, we want to go down a row
            if prevDirection != directionRight[ 0 ]:
                #We adjust the slice of the kernel by KEEPING
                #the overlapped elements
                
                #Adjust prev will remove from the total a slice of the kernel
                #That does not overlap
                
                #Since we are always going down, the below call to change slice
                #Will always remove the non overlapping top part of the kernel
                adjustPrev = self.changeSlice( img, m_rows, n_cols, [ x, y ] ,total, False, 0 ),
                validKernel -= adjustPrev,
                #We remove the count so our average will only consider the overlapped
                
                #Next we add the new slice that comes with our new coordinate
                #This will always be the bottom part of the kernel
                adjustCurr = self.changeSlice( img, m_rows, n_cols, [ x, y + 1 ] ,total, True, 1 ),
                validKernel += adjustCurr ,
                #and same thing, we add to the count the pieces of our new slice
                

            #If we are going in the same direction, 
            else: 
                #These values keep track of changeSlice
                #Minus condition and plus condition
                #Tell us which part of the kernel we are changing
                
                #If we are going right:
                #We remove the left slice of the old kernel
                #And add the right slice of the new kernel
                if directionRight[ 0 ]:
                    minusCondition = 3,
                    plusCondition = 2,
                    
                #If we are going left:
                #It is the opposide
                #We remove the right slice of the old kernel
                #And add the left slice of the new kernel
                else:
                    minusCondition = 2,
                    plusCondition = 3,
                    
                #Like with the above, We adjust the slices and update the validKernel count
                adjustPrev = self.changeSlice( img, m_rows, n_cols, [ x, y ], total, False, minusCondition ),
                validKernel -= adjustPrev,
                adjustCurr = self.changeSlice( img, m_rows, n_cols, nextCoord, total, True, plusCondition ),
                validKernel += adjustCurr,
                
                
            
           
            
            #At the end, we update the start value with our nextCoord
            #And we overWrite our prevDirection flag with our current direction
            start = nextCoord,
            prevDirection = directionRight[ 0 ],
        return newImage,
        
        
    #Is validCoord takes in the dimensions of the matrix
    #And returns if a current coordinate pair is not a valid index
    def isValidCoord( self, m, n, current ):
        x = current[ 0 ],
        y = current[ 1 ],
        
        if x < 0 or y < 0:
            return False,
        if x >= n or y >= m:
            return False,
        return True,
        
    #Intialize kernel will create the first instance of our kernel
    #at the top left of our matrix
    def initializeKernel( self, grid, m, n, start , k = 3):
        x = start[ 0 ],
        y = start[ 1 ],
        
        starting_total = 0,
        validCoord = 0,
        
        #It is generalized to take any slice of k
        #Since we are starting at the top left
        #We only need half of the kernel to begin with
        #Which is k // 2
        #The plus one comes from including the middle section of the kernel
        for i in range( ( k // 2) + 1 ):
            for j in range( (k // 2 ) + 1 ):
                #For each potential kernel location, 
                #We see if it is a valid coordinate
                #This is needed for when the kernel is larger than the matrix
                if self.isValidCoord( m , n , [ x + j, y + i ] ):
                    starting_total += grid[ y + i ][ x + j ],
                    validCoord += 1,

        #We return our starting total 
        #And our count, validCoord, which is used to divide the total to find
        #the average
        return starting_total, validCoord,

    
    #Change slice will tally slices of the kernel
    #The top or bottom row,
    #The left or right hand side of the column
    #Change slice will find the valid coordinates of the slice
    #And will either add them or subtract them from the total
    #Depending on the passed in paratmeters
    
    #It is the swiss-army-knife of this solution
    def changeSlice( self, grid, m , n, current, total, addition = True, condition = 0 ,k = 3 ):
        
        
        #Condition 0 tallies the top row
        #Condition 1 tallies the bottom row
        #Condition 2 tallies the right column
        #Condition 3 tallies the left column
        
        #If addition is True, we add to the total
        #If addition is False, we subtract from the total
        
        #We take the current center of the kernel
        x = current[ 0 ],
        y = current[ 1 ],
        
        #Adjust slice allows us to generalize to other sizes of k
        adjustSlice = ( k // 2 ),
        
        #We see how many valid coordinates are being modified
        #That is, how many are going into the addition or subtraction of the total
        validCoord = 0,
        
        #Going down or right from the top left of the kernel
        if condition == 0 or condition == 3:
            start = [ x - adjustSlice , y - adjustSlice ],
        #Going right from bottom left of the kernel
        elif condition == 1:
            start = [ x - adjustSlice , y + adjustSlice ],
        #Going down from top right of the kernel
        elif condition == 2:
            start = [ x + adjustSlice , y - adjustSlice ],
        else:
            raise ValueError,
        
        #For the size of the slice
        for i in range( k ):
            #Horizontal slice of k: condition 0 is top, 1 is bottom
            if condition == 0 or condition == 1:
                a = start[ 0 ] + i,
                b = start[ 1 ] ,
            #Vertical slice of k: 2 is righthand side, 3 is lefthand side
            else:
                a = start[ 0 ] ,
                b = start[ 1 ] + i,
                
            #Check to see if the generated coordinate is on the matrix
            if self.isValidCoord( m , n , [ a ,b ] ):
                #If it is, add to our subtotal count
                validCoord += 1,
            
                #If the addition flag is true:
                #Add the value to the total
                if addition:
                    total[ 0 ] += grid[ b ][ a ],  
                #If it is subtraction, remove the value from the total
                else:
                    total[ 0 ] -= grid[ b ][ a ],
                    
        #Return the number of coordinates that changed the total
        return validCoord,
                
        #Snake will, given the current coordinate, generate the next one
        #If directionRight is True, we are going right
        #If directionRight is False, we are going left
    def snake( self, grid, m, n, current , directionRight):
        
        #Pull the coordinates
        x = current[ 0 ],
        y = current[ 1 ],
        
        #Adjust the x value in accordance with the direction 
        if directionRight[ 0 ]:
            x = x + 1,
        else:
            x = x - 1,
        
        #If we are outside of a valid coordinate,
        if x == -1 or x == n:
            #Change direction
            directionRight[ 0 ] = not directionRight[ 0 ],
            
            #Return the original x, and increment y
            return [ current[ 0 ] , y + 1 ]
            
        #Otherwise, return the modified x, and the original y
        return [ x , y ],";"m = len(img)
n = len(img[0]) if m > 0 else 0
result = [[0 for _ in range(n)] for _ in range(m)]

for i in range(m):
    for j in range(n):
        total = 0
        count = 0
        for di in [-1, 0, 1]:
            for dj in [-1, 0, 1]:
                ni = i + di
                nj = j + dj
                if 0 <= ni < m and 0 <= nj < n:
                    total += img[ni][nj]
                    count += 1
        result[i][j] = total // count

print(result)"
"class Solution:
    def accountsMerge(self, accounts: List[List[str]]) -> List[List[str]]:
        #create a adjacent lists that have connections 
        dic = collections.defaultdict(set)
        email_to_name={}
        visited = set()
        ans = []
        for account in accounts:
            name = account[0]
            for email in account[1:]:
                dic[email].add(account[1])
                dic[account[1]].add(email)
                email_to_name[email] = name
        def dfs(intial_email,dic,visited):
            if intial_email in visited:
                return 
            stack = [intial_email]
            visited.add(intial_email)
            lst = []
            lst.append(intial_email)
            while stack:
                sub_email = stack.pop()
                if dic[sub_email]:
                    for other_email in dic[sub_email]:
                        if other_email not in visited:
                            lst.append(other_email)
                            stack.append(other_email)
                            visited.add(other_email)
                        else:
                            continue
            result = sorted(lst)
            return result
        for email in dic:
            result = dfs(email,dic,visited)
            if result:
                ans.append([email_to_name[email]]+result)
        return ans 

            

                    



        


        # dic_emails = {}
        # for account in accounts:
        #     for i in range(1,len(account)):
        #         if account[i] not in dic_emails:
        #             dic_emails[account[i]] =1
        #         else:
        #             dic_emails[account[i]] +=1
        # dic_email2 = {}
        # dic_email3 = []
        # for key,value in dic_emails.items():
        #     if value > 1:
        #         for account in accounts:
        #             if key in account and key not in dic_email2:
        #                 dic_email2[key] = []
        #                 dic_email2[key].append(account)
        #             elif key in account and key in dic_email2:
        #                 dic_email2[key].append(account)
        #             elif key not in account:
        #                 dic_email3.append(account)
        # total = []
        # for key,value in dic_email2.items():
        #     lst = []
        #     if len(value) > 1:
        #         for infor in value:
        #             for in_f in infor:
        #                 if in_f not in lst:
        #                     lst.append(in_f)
        #     total.append(lst[:1]+sorted(lst[1:]))
        # print(total)
        # print(dic_email3)
        # return sorted((total + dic_email3))";"accounts = [[""John"",""johnsmith@mail.com"",""john_newyork@mail.com""],[""John"",""johnsmith@mail.com"",""john00@mail.com""],[""Mary"",""mary@mail.com""],[""John"",""johnnybravo@mail.com""]]

email_to_name = {}
email_parent = {}

def find(email):
    while email_parent[email] != email:
        email_parent[email] = email_parent[email_parent[email]]
        email = email_parent[email]
    return email

def union(email1, email2):
    root1 = find(email1)
    root2 = find(email2)
    if root1 != root2:
        email_parent[root2] = root1

for account in accounts:
    name = account[0]
    first_email = account[1]
    if first_email not in email_parent:
        email_parent[first_email] = first_email
    email_to_name[first_email] = name
    for email in account[2:]:
        if email not in email_parent:
            email_parent[email] = email
        email_to_name[email] = name
        union(first_email, email)

root_to_emails = {}
for email in email_parent:
    root = find(email)
    if root not in root_to_emails:
        root_to_emails[root] = []
    root_to_emails[root].append(email)

result = []
for root in root_to_emails:
    name = email_to_name[root]
    emails = sorted(root_to_emails[root])
    result.append([name] + emails)

print(result)"
"class Solution:
		def isEvenOddTree(self, root: Optional[TreeNode]) -> bool:
			if root is None:
				return False

			level_order = self.level_order(root)

			# check level 0
			if level_order[0][0] % 2 == 0:
				return False

			# check level 1 ~ end
			for i, level in enumerate(level_order[1:], 2):
				if i % 2 == 0:
					# even and decreasing order
					previous_element = level[0]
					if previous_element % 2 != 0:
						return False

					for element in level[1:]:
						if element % 2 != 0 or previous_element < element:
							return False
						previous_element = element

				else:
					# odd and increasing order
					previous_element = level[0]
					if previous_element % 2 == 0:
						return False

					for element in level[1:]:
						if element % 2 == 0 or element < previous_element:
							return False
						previous_element = level

			return True

		def level_order(self, root: Optional[TreeNode]) -> List[List[int]]:
				queue = [root]
				level_order = []
				while queue:
					size = len(queue)
					level = []
					for _ in range(size):
						node = queue.pop(0)

						if node.left:
							queue.append(node.left)

						if node.right:
							queue.append(node.right)

						level.append(node.val)

					level_order.append(level)

				return level_order";"from collections import deque

class TreeNode:
    def __init__(self, val=0, left=None, right=None):
        self.val = val
        self.left = left
        self.right = right

def isEvenOddTree(root):
    if not root:
        return True
    
    queue = deque()
    queue.append(root)
    level = 0
    
    while queue:
        size = len(queue)
        prev = None
        
        for i in range(size):
            node = queue.popleft()
            
            if level % 2 == 0:
                if node.val % 2 == 0:
                    return False
                if prev is not None and node.val <= prev:
                    return False
            else:
                if node.val % 2 != 0:
                    return False
                if prev is not None and node.val >= prev:
                    return False
            
            prev = node.val
            
            if node.left:
                queue.append(node.left)
            if node.right:
                queue.append(node.right)
        
        level += 1
    
    return True"
"class Solution:
    def sumFourDivisors(self, nums: List[int]) -> int:
        res = 0
        for num in nums:
            divisor = set() 
            for i in range(1, floor(sqrt(num)) + 1):
                if num % i == 0:
                    divisor.add(num//i)
                    divisor.add(i)
                if len(divisor) > 4:    
                    break
                    
            if len(divisor) == 4:
                res += sum(divisor)
        return res";"result = 0
for num in nums:
    divisors = []
    for i in range(1, num + 1):
        if num % i == 0:
            divisors.append(i)
    if len(divisors) == 4:
        result += sum(divisors)
print(result)"
"class Solution:
    def findRotateSteps(self, ring: str, key: str) -> int:
        char_pos = defaultdict(set)
        for i, c in enumerate(ring):
            char_pos[c].add(i)
        
        def minStep(fromm, to):
            if fromm == to:
                return 0
            minSteps = abs(fromm - to)
            minSteps = min(minSteps, abs(len(ring) - minSteps))
            return minSteps
        
        n = len(key)
        dp = [0] * len(ring)
        for p in char_pos[key[0]]:
            dp[p] = minStep(0, p)
        prev_char = key[0]
        for c in key[1:]:
            if prev_char == c:
                continue
            for next_pos in char_pos[c]:
                dp[next_pos] = min(dp[prev_pos] + minStep(prev_pos, next_pos) for prev_pos in char_pos[prev_char])
            prev_char = c
        return min(dp[p] for p in char_pos[prev_char]) + len(key)";"def findRotateSteps(ring, key):
    n = len(ring)
    m = len(key)
    
    # Create a dictionary to store the positions of each character in the ring
    char_positions = {}
    for i, char in enumerate(ring):
        if char not in char_positions:
            char_positions[char] = []
        char_positions[char].append(i)
    
    # Initialize DP table
    dp = [[float('inf')] * n for _ in range(m)]
    
    # Base case: first character in key
    for pos in char_positions.get(key[0], []):
        dp[0][pos] = min(pos, n - pos) + 1
    
    # Fill DP table
    for i in range(1, m):
        for current_pos in char_positions.get(key[i], []):
            for prev_pos in char_positions.get(key[i-1], []):
                steps = abs(current_pos - prev_pos)
                steps = min(steps, n - steps)
                dp[i][current_pos] = min(dp[i][current_pos], dp[i-1][prev_pos] + steps + 1)
    
    # Find the minimum steps to spell the entire key
    min_steps = float('inf')
    for pos in char_positions.get(key[-1], []):
        if dp[m-1][pos] < min_steps:
            min_steps = dp[m-1][pos]
    
    return min_steps"
"class Solution:
    def isValid(self, code: str) -> bool:
        if code[0] != '<' or code[-1] != '>': return False
        i, n = 0, len(code)
        stk = []
        while i < n:
            if code[i] == '<':
                if i != 0 and code[i: i + 9] == '<![CDATA[':
                    if not stk: return False
                    j = i + 9
                    while j + 3 <= n and code[j: j + 3] != ']]>': j += 1
                    if code[j: j + 3] == ']]>': i = j + 3
                    else: return False
                else:
                    start = i
                    isend = False
                    i += 1
                    if i >= n: return False
                    if code[i] == r'/':
                        isend = True
                        i += 1
                    if i >= n: return False
                    tag = ''
                    while i < n and code[i] != '>':
                        if not code[i].isupper(): return False
                        tag += code[i]
                        i += 1
                    if i >= n or len(tag) == 0 or len(tag) > 9: return False
                    if isend:
                        if not stk or stk[-1] != tag: return False
                        stk.pop(-1)
                    else:
                        if start != 0 and not stk: return False
                        stk.append(tag)
                    i += 1
            else:
                if not stk: return False
                while i < n and code[i] != '<': i += 1
        return not stk";"def isValid(code):
    stack = []
    i = 0
    n = len(code)
    
    while i < n:
        if i + 8 < n and code[i:i+9] == '<![CDATA[':
            j = i + 9
            while j + 2 < n and code[j:j+3] != ']]>':
                j += 1
            if j + 2 >= n:
                return False
            i = j + 3
        elif code[i] == '<':
            if i + 1 >= n:
                return False
            is_end = code[i+1] == '/'
            j = i + 2 if is_end else i + 1
            tag_start = j
            while j < n and code[j] != '>':
                if not code[j].isupper():
                    return False
                j += 1
            if j >= n:
                return False
            tag_name = code[tag_start:j]
            if len(tag_name) < 1 or len(tag_name) > 9:
                return False
            if is_end:
                if not stack or stack[-1] != tag_name:
                    return False
                stack.pop()
            else:
                stack.append(tag_name)
            i = j + 1
        else:
            if not stack:
                return False
            i += 1
    
    return len(stack) == 0"
"class Solution:
    def toLowerCase(self, s: str) -> str:
        # Instead of using .lower(), let's implement with ASCII
        # ord() returns the ascii value of a passed character
        
        # Uncomment the line below to see the ASCII value of some important characters
        # print(ord('a'), ord('z'), ord('A'), ord('Z'))
        
        # Notice 'a'=97, and 'A'=65
        # This can be used to tell whether a character is upper/lower case, and can help us convert between them
        
        # First, make the string a list so we can change each char individually
        s = list(s)
        
        # Then, loop through the characters, and if their ascii value is <= 90 and >= 65, they must be upper case
        # Use the difference (97 - 65 = 32) to convert it from upper to lower, then use chr() to convert from ascii to char
        #   - ord('A') + 32 = 97 = ord('a')
        for i in range(len(s)):
            if ord(s[i]) <= 90 and ord(s[i]) >= 65:
                s[i] = chr(ord(s[i])+32)
        return ''.join(s)";"s = input(""Enter a string: "")
result = """"
for char in s:
    if 'A' <= char <= 'Z':
        result += chr(ord(char) + 32)
    else:
        result += char
print(result)"
"class Solution:
    def sortArray(self, nums: List[int]) -> List[int]:
        # self.selectionSort(nums)
        # self.bubbleSort(nums)
        # self.insertionSort(nums)
        # self.mergeSort(nums)       
        self.quickSort(nums)
        return nums
    
    ''' 
    Selection Sort (TLE)
    TC: O(n^2) ,  SC: O(1), in-place
    Not Stable
    Minimum swaps
    '''
    def selectionSort(self, nums):
        for i in range(len(nums)):
            min_idx=i
            for j in range(i, len(nums)):
                if nums[j]<nums[min_idx]:
                    min_idx=j
            nums[i], nums[min_idx] = nums[min_idx], nums[i]
            
    '''
    Bubble Sort (TLE)
    TC: best-O(n), worst-O(n^2)
    SC: O(1)
    Stable
    Use when array is almost sorted
    '''
    def bubbleSort(self, nums):
        for i in range(len(nums)):
            swapped = False
            for j in range(len(nums)-i-1):
                if nums[j]>nums[j+1]:
                    nums[j], nums[j+1] = nums[j+1], nums[j]
                    swapped = True
            
            if not swapped:
                break
                
    '''
    Insertion Sort (TLE)
    TC: best-O(n), worst-O(n^2)
    SC: O(1)
    Stable
    '''
    def insertionSort(self, nums):
        for i in range(1, len(nums)):
            key = nums[i]
            j=i-1
            while j>=0 and key<nums[j]:
                nums[j+1]=nums[j]
                j-=1
            nums[j+1]=key
    
    '''
    Merge Sort
    Recursive
    TC: O(nlogn)
    SC: O(n)
    Stable
    '''
    def mergeSort(self, nums):
        def merge(nums,L,R):
            i = j = k = 0
            while i < len(L) and j < len(R): 
                if L[i] < R[j]: 
                    nums[k] = L[i] 
                    i+=1
                else: 
                    nums[k] = R[j] 
                    j+=1
                k+=1
                
            while i < len(L): 
                nums[k] = L[i] 
                i+=1
                k+=1

            while j < len(R): 
                nums[k] = R[j] 
                j+=1
                k+=1
                
        if len(nums)>1:
                mid=len(nums)//2
                L=nums[:mid]
                R=nums[mid:]
                self.mergeSort(L)
                self.mergeSort(R)
                merge(nums,L,R)
        
    '''
    QuickSort
    Recursive
    TC: average-O(nlogn), worst-O(n^2)
    SC: average-O(logn), worst-O(n) recursion stack, in-place
    Not stable
    '''
    def quickSort(self, nums):
        # 3-way randomized
        def partition(l, r):
            pivot_idx = random.choice(range(l,r+1))
            pivot = nums[pivot_idx]
            # print(pivot)
            left, move, right = l,l,r
            while move<=right:
                if nums[move]<pivot:
                    nums[left], nums[move] = nums[move], nums[left]
                    move+=1
                    left+=1
                elif nums[move]>pivot:
                    nums[right], nums[move] = nums[move], nums[right]
                    right-=1
                else:
                    move+=1
            return left-1, move
        
        def quicksort(nums, low, high):
            if low<high:
                l,r = partition(low, high)
                quicksort(nums, low, l)
                quicksort(nums, r, high)
                
        quicksort(nums, 0, len(nums)-1)
        
        #---------------------------------------------------------------
        # def helper(head, tail):
        #     if head >= tail: return 
        #     l, r = head, tail
        #     m = (r - l) // 2 + l
        #     pivot = nums[m]
        #     while r >= l:
        #         while r >= l and nums[l] < pivot: l += 1
        #         while r >= l and nums[r] > pivot: r -= 1
        #         if r >= l:
        #             nums[l], nums[r] = nums[r], nums[l]
        #             l += 1
        #             r -= 1
        #     helper(head, r)
        #     helper(l, tail)

        # helper(0, len(nums)-1)";"def sortArray(nums):
    if len(nums) <= 1:
        return nums
    mid = len(nums) // 2
    left = nums[:mid]
    right = nums[mid:]
    left = sortArray(left)
    right = sortArray(right)
    i = j = k = 0
    while i < len(left) and j < len(right):
        if left[i] < right[j]:
            nums[k] = left[i]
            i += 1
        else:
            nums[k] = right[j]
            j += 1
        k += 1
    while i < len(left):
        nums[k] = left[i]
        i += 1
        k += 1
    while j < len(right):
        nums[k] = right[j]
        j += 1
        k += 1
    return nums"
"class Solution:
    def calPoints(self, ops: List[str]) -> int:
        stack = [] # taking an empty stack. 
        prod = 2 # taking a variable to double a provided number. 
        prev_sum = 0 # taking a variable to have sum of previous elems of the stack. 
        
        for i in range(len(ops)): # Traversing through the provided list.
            if ops[i] is not ""C"" and ops[i] is not ""D"" and ops[i] is not ""+"": # if we are having other then a number then we`ll just add it to stack. 
                stack.append(int(ops[i])) # pushing elements to the stack and making it as int bcz originally it is provided as char.
            elif ops[i] is ""C"": # if its other then a number we`ll check what it is.
                stack.pop() # removing the previous record, we as coder refer it as a last element in the stack. 
            elif ops[i] is ""D"": # if its other then a number we`ll check what it is.
                prod*=int(stack[-1]) # Again making stack element as a integer for performing product operation. 
                stack.append(prod) # Pushing the product to the stack. 
                prod=2 # reseting variable. 
            elif ops[i] is ""+"": # if its other then a number we`ll check what it is.
                prev_sum = int(stack[-2]) + int(stack[-1]) # Again as we have list elem as char, to perform adding we have to change it to int. 
                stack.append(prev_sum) # Pushing the sum to the stack. 
                prev_sum=0 # reseting variable. 
        return sum(stack) # Returning the sum of all the scores on the record(sum of elements in the stack).";"record = []
operations = [""5"",""2"",""C"",""D"",""+""]
for op in operations:
    if op == '+':
        new_score = record[-1] + record[-2]
        record.append(new_score)
    elif op == 'D':
        new_score = 2 * record[-1]
        record.append(new_score)
    elif op == 'C':
        record.pop()
    else:
        record.append(int(op))
total = sum(record)
print(total)"
"class Solution:
    def isPowerOfFour(self, n: int) -> bool:
        # Solution 1 using recursion
        while n % 4 == 0 and n > 0:
            return self.isPowerOfFour(n/4)
        return n == 1
        
        # Solution 2 iteration
        if n == 1:
            return True
        if n % 4:
            return False
        while n > 1:
            if n % 4:
                return False
            n //= 4
        return n == 1
        
        # Solution 3 using bit manipulation
        '''
        Once we write numbers in it's binary representation, from there we can observe:=>
        i. 000001 , power of 2 and 4
        ii. 000010, power of only 2
        iii. 000100 , power of 2 and 4
        iv. 001000, power of only 2
        v. 010000 , power of 2 and 4
        vi. 100000, power of only 2
        We can see if the set bit is at an odd position and is a power of 2, it's also power of 4.
        '''
        return n.bit_length() &amp, 1 and not(n &amp, (n-1))";"n = int(input(""Enter a number: ""))
if n <= 0:
    print(False)
else:
    while n % 4 == 0:
        n = n // 4
    if n == 1:
        print(True)
    else:
        print(False)"
"class Solution:
    def oddEvenJumps(self, A: List[int]) -> int:
        
		# find next index of current index that is the least larger/smaller
        def getNextIndex(sortedIdx):
            stack = []
            result = [None] * len(sortedIdx)
        
            for i in sortedIdx:
                while stack and i > stack[-1]:
                    result[stack.pop()] = i
                stack.append(i)
            return result
        
        sortedIdx = sorted(range(len(A)), key= lambda x: A[x])
        oddIndexes = getNextIndex(sortedIdx)
        sortedIdx.sort(key=lambda x: -A[x])
        evenIndexes = getNextIndex(sortedIdx)
        
		# [odd, even], the 0th jump is even
        dp = [[0,1] for _ in range(len(A))]
        
        for i in range(len(A)):
            if oddIndexes[i] is not None:
                dp[oddIndexes[i]][0] += dp[i][1]
            if evenIndexes[i] is not None:
                dp[evenIndexes[i]][1] += dp[i][0]
				
        return dp[-1][0] + dp[-1][1]";"def oddEvenJumps(arr):
    n = len(arr)
    if n == 0:
        return 0
    if n == 1:
        return 1
    
    odd = [False] * n
    even = [False] * n
    odd[-1] = True
    even[-1] = True
    
    from bisect import bisect_left
    sorted_indices = sorted(range(n), key=lambda x: arr[x])
    next_higher = [-1] * n
    stack = []
    
    for i in sorted_indices:
        while stack and stack[-1] < i:
            next_higher[stack.pop()] = i
        stack.append(i)
    
    sorted_indices = sorted(range(n), key=lambda x: -arr[x])
    next_lower = [-1] * n
    stack = []
    
    for i in sorted_indices:
        while stack and stack[-1] < i:
            next_lower[stack.pop()] = i
        stack.append(i)
    
    for i in range(n-2, -1, -1):
        if next_higher[i] != -1:
            odd[i] = even[next_higher[i]]
        if next_lower[i] != -1:
            even[i] = odd[next_lower[i]]
    
    return sum(odd)"
"class Solution:
    def arrayNesting(self, nums: List[int]) -> int:
        
        visited = set()
        
        size = len(nums)
        
        max_subset_size = 0
        
        # check each index in input array
        for i in range(size):
            
            if nums[i] in visited:
                
                # current number has been visited
                continue
            
            # reset picking subset size to zero
            cur_subset_size = 0
            
            # keep picking if current nums[i] has not been visited 
            while nums[i] not in visited:
                
                # update current nums[i] as visited
                visited.add( nums[i] )
                
                # update subset size
                cur_subset_size += 1
                
                # i goes to next nesting index
                i = nums[i]
            
            # finished current element picking
            max_subset_size = max(max_subset_size, cur_subset_size)
            
        return max_subset_size";"nums = [0, 1, 2]  # Ejemplo de entrada, puedes cambiarlo

max_length = 0
n = len(nums)
visited = [False] * n

for i in range(n):
    if not visited[i]:
        current = i
        count = 0
        while not visited[current]:
            visited[current] = True
            current = nums[current]
            count += 1
        if count > max_length:
            max_length = count

print(max_length)"
"class Solution:
    def shiftGrid(self, grid: List[List[int]], k: int) -> List[List[int]]:
        self.cyclic(grid, k, len(grid), len(grid[0]))
        self.redact(grid, len(grid), len(grid[0]))
        return grid
    
    def cyclic(self, grid: List[List[int]], k: int, rows: int, cols: int):
        for r in range(rows):
            for c in range(cols):
                cell = grid[r][c]
                if cell > 1000:
                    continue
                destx, desty = self.calculate(k, r, c, rows, cols)
                while not (r == destx and c == desty):
                    self.swap(grid, r, c, destx, desty)
                    destx, desty = self.calculate(k, destx, desty, rows, cols)
                self.mark(grid, r, c)
                
    def calculate(self, k: int, currx: int, curry: int, rows: int, cols: int) -> Tuple[int, int]:
        desty = (curry + k) % cols
        destx = (currx + ((curry + k) // cols)) % rows
        return destx, desty
    
    def swap(self, m: List[List[int]], fromx: int, fromy: int, tox: int, toy: int):
        temp = m[tox][toy]
        m[tox][toy] = m[fromx][fromy] + 2001
        m[fromx][fromy] = temp
        
    def mark(self, m:List[List[int]], x: int, y: int):
        m[x][y] += 2001
        
    def redact(self, m: List[List[int]], rows: int, cols: int):
        for r in range(rows):
            for c in range(cols):
                m[r][c] -= 2001";"m = len(grid)
n = len(grid[0]) if m > 0 else 0
total_elements = m * n
k = k % total_elements if total_elements > 0 else 0

flattened = []
for row in grid:
    for num in row:
        flattened.append(num)

shifted_flattened = flattened[-k:] + flattened[:-k]

result = []
index = 0
for i in range(m):
    new_row = []
    for j in range(n):
        new_row.append(shifted_flattened[index])
        index += 1
    result.append(new_row)

return result"
