Human_Code;IA_Code
"class Solution:
    def accountsMerge(self, accounts: List[List[str]]) -> List[List[str]]:
        #create a adjacent lists that have connections 
        dic = collections.defaultdict(set)
        email_to_name={}
        visited = set()
        ans = []
        for account in accounts:
            name = account[0]
            for email in account[1:]:
                dic[email].add(account[1])
                dic[account[1]].add(email)
                email_to_name[email] = name
        def dfs(intial_email,dic,visited):
            if intial_email in visited:
                return 
            stack = [intial_email]
            visited.add(intial_email)
            lst = []
            lst.append(intial_email)
            while stack:
                sub_email = stack.pop()
                if dic[sub_email]:
                    for other_email in dic[sub_email]:
                        if other_email not in visited:
                            lst.append(other_email)
                            stack.append(other_email)
                            visited.add(other_email)
                        else:
                            continue
            result = sorted(lst)
            return result
        for email in dic:
            result = dfs(email,dic,visited)
            if result:
                ans.append([email_to_name[email]]+result)
        return ans 

            

                    



        


        # dic_emails = {}
        # for account in accounts:
        #     for i in range(1,len(account)):
        #         if account[i] not in dic_emails:
        #             dic_emails[account[i]] =1
        #         else:
        #             dic_emails[account[i]] +=1
        # dic_email2 = {}
        # dic_email3 = []
        # for key,value in dic_emails.items():
        #     if value > 1:
        #         for account in accounts:
        #             if key in account and key not in dic_email2:
        #                 dic_email2[key] = []
        #                 dic_email2[key].append(account)
        #             elif key in account and key in dic_email2:
        #                 dic_email2[key].append(account)
        #             elif key not in account:
        #                 dic_email3.append(account)
        # total = []
        # for key,value in dic_email2.items():
        #     lst = []
        #     if len(value) > 1:
        #         for infor in value:
        #             for in_f in infor:
        #                 if in_f not in lst:
        #                     lst.append(in_f)
        #     total.append(lst[:1]+sorted(lst[1:]))
        # print(total)
        # print(dic_email3)
        # return sorted((total + dic_email3))";"cuentas = [[""John"", ""johnsmith@mail.com"", ""john_newyork@mail.com""], [""John"", ""johnsmith@mail.com"", ""john00@mail.com""], [""Mary"", ""mary@mail.com""], [""John"", ""johnnybravo@mail.com""]]

def fusionar_cuentas(cuentas):
    grafo = {}
    email_a_nombre = {}
    email_a_id = {}
    id_actual = 0

    for cuenta in cuentas:
        nombre = cuenta[0]
        emails = cuenta[1:]
        primer_email = emails[0]
        for email in emails:
            if email not in email_a_id:
                email_a_id[email] = id_actual
            email_a_nombre[email] = nombre
            if primer_email not in grafo:
                grafo[primer_email] = []
            if email not in grafo:
                grafo[email] = []
            grafo[primer_email].append(email)
            grafo[email].append(primer_email)
        id_actual += 1

    visitados = set()
    resultado = []

    for email in grafo:
        if email not in visitados:
            pila = [email]
            visitados.add(email)
            componente = []
            while pila:
                nodo = pila.pop()
                componente.append(nodo)
                for vecino in grafo[nodo]:
                    if vecino not in visitados:
                        visitados.add(vecino)
                        pila.append(vecino)
            componente_ordenada = sorted(componente)
            cuenta_fusionada = [email_a_nombre[email]] + componente_ordenada
            resultado.append(cuenta_fusionada)

    return resultado

print(fusionar_cuentas(cuentas))"
"class Solution:
		def isEvenOddTree(self, root: Optional[TreeNode]) -> bool:
			if root is None:
				return False

			level_order = self.level_order(root)

			# check level 0
			if level_order[0][0] % 2 == 0:
				return False

			# check level 1 ~ end
			for i, level in enumerate(level_order[1:], 2):
				if i % 2 == 0:
					# even and decreasing order
					previous_element = level[0]
					if previous_element % 2 != 0:
						return False

					for element in level[1:]:
						if element % 2 != 0 or previous_element < element:
							return False
						previous_element = element

				else:
					# odd and increasing order
					previous_element = level[0]
					if previous_element % 2 == 0:
						return False

					for element in level[1:]:
						if element % 2 == 0 or element < previous_element:
							return False
						previous_element = level

			return True

		def level_order(self, root: Optional[TreeNode]) -> List[List[int]]:
				queue = [root]
				level_order = []
				while queue:
					size = len(queue)
					level = []
					for _ in range(size):
						node = queue.pop(0)

						if node.left:
							queue.append(node.left)

						if node.right:
							queue.append(node.right)

						level.append(node.val)

					level_order.append(level)

				return level_order";"from collections import deque

def es_par_impar(raiz):
    if not raiz:
        return True
    
    cola = deque()
    cola.append(raiz)
    nivel = 0
    
    while cola:
        tamano = len(cola)
        previo = None
        
        for _ in range(tamano):
            nodo = cola.popleft()
            
            if nivel % 2 == 0:
                if nodo.val % 2 == 0:
                    return False
                if previo is not None and nodo.val <= previo:
                    return False
            else:
                if nodo.val % 2 != 0:
                    return False
                if previo is not None and nodo.val >= previo:
                    return False
            
            previo = nodo.val
            
            if nodo.izquierda:
                cola.append(nodo.izquierda)
            if nodo.derecha:
                cola.append(nodo.derecha)
        
        nivel += 1
    
    return True"
"class Solution:
    def sumFourDivisors(self, nums: List[int]) -> int:
        res = 0
        for num in nums:
            divisor = set() 
            for i in range(1, floor(sqrt(num)) + 1):
                if num % i == 0:
                    divisor.add(num//i)
                    divisor.add(i)
                if len(divisor) > 4:    
                    break
                    
            if len(divisor) == 4:
                res += sum(divisor)
        return res";"def suma_divisores_cuatro(nums):
    total = 0
    for num in nums:
        divisores = []
        for i in range(1, num + 1):
            if num % i == 0:
                divisores.append(i)
        if len(divisores) == 4:
            suma = 0
            for d in divisores:
                suma += d
            total += suma
    return total"
"class Solution:
    def findRotateSteps(self, ring: str, key: str) -> int:
        char_pos = defaultdict(set)
        for i, c in enumerate(ring):
            char_pos[c].add(i)
        
        def minStep(fromm, to):
            if fromm == to:
                return 0
            minSteps = abs(fromm - to)
            minSteps = min(minSteps, abs(len(ring) - minSteps))
            return minSteps
        
        n = len(key)
        dp = [0] * len(ring)
        for p in char_pos[key[0]]:
            dp[p] = minStep(0, p)
        prev_char = key[0]
        for c in key[1:]:
            if prev_char == c:
                continue
            for next_pos in char_pos[c]:
                dp[next_pos] = min(dp[prev_pos] + minStep(prev_pos, next_pos) for prev_pos in char_pos[prev_char])
            prev_char = c
        return min(dp[p] for p in char_pos[prev_char]) + len(key)";"def encontrar_pasos_minimos(anillo, clave):
    posiciones = {}
    for idx, letra in enumerate(anillo):
        if letra not in posiciones:
            posiciones[letra] = []
        posiciones[letra].append(idx)
    
    tam_anillo = len(anillo)
    memo = {}
    
    def dp(pos_actual, indice_clave):
        if indice_clave == len(clave):
            return 0
        if (pos_actual, indice_clave) in memo:
            return memo[(pos_actual, indice_clave)]
        
        letra_objetivo = clave[indice_clave]
        pasos_minimos = float('inf')
        
        for pos in posiciones[letra_objetivo]:
            pasos_horario = abs(pos - pos_actual)
            pasos_antihorario = tam_anillo - pasos_horario
            pasos = min(pasos_horario, pasos_antihorario) + 1
            pasos_totales = pasos + dp(pos, indice_clave + 1)
            if pasos_totales < pasos_minimos:
                pasos_minimos = pasos_totales
        
        memo[(pos_actual, indice_clave)] = pasos_minimos
        return pasos_minimos
    
    return dp(0, 0)"
"class Solution:
    def isValid(self, code: str) -> bool:
        if code[0] != '<' or code[-1] != '>': return False
        i, n = 0, len(code)
        stk = []
        while i < n:
            if code[i] == '<':
                if i != 0 and code[i: i + 9] == '<![CDATA[':
                    if not stk: return False
                    j = i + 9
                    while j + 3 <= n and code[j: j + 3] != ']]>': j += 1
                    if code[j: j + 3] == ']]>': i = j + 3
                    else: return False
                else:
                    start = i
                    isend = False
                    i += 1
                    if i >= n: return False
                    if code[i] == r'/':
                        isend = True
                        i += 1
                    if i >= n: return False
                    tag = ''
                    while i < n and code[i] != '>':
                        if not code[i].isupper(): return False
                        tag += code[i]
                        i += 1
                    if i >= n or len(tag) == 0 or len(tag) > 9: return False
                    if isend:
                        if not stk or stk[-1] != tag: return False
                        stk.pop(-1)
                    else:
                        if start != 0 and not stk: return False
                        stk.append(tag)
                    i += 1
            else:
                if not stk: return False
                while i < n and code[i] != '<': i += 1
        return not stk";"def es_valido(codigo):
    pila = []
    i = 0
    n = len(codigo)
    
    while i < n:
        if i + 8 < n and codigo[i:i+9] == '<![CDATA[':
            j = i + 9
            while j + 2 < n and codigo[j:j+3] != ']]>':
                j += 1
            if j + 2 >= n:
                return False
            i = j + 3
        elif codigo[i] == '<':
            if i + 1 >= n:
                return False
            es_cierre = codigo[i+1] == '/'
            if es_cierre:
                inicio = i + 2
            else:
                inicio = i + 1
            j = inicio
            while j < n and codigo[j] != '>':
                if not codigo[j].isupper():
                    return False
                j += 1
            if j >= n:
                return False
            etiqueta = codigo[inicio:j]
            if len(etiqueta) < 1 or len(etiqueta) > 9:
                return False
            if es_cierre:
                if not pila or pila[-1] != etiqueta:
                    return False
                pila.pop()
            else:
                pila.append(etiqueta)
            i = j + 1
        else:
            i += 1
    
    return len(pila) == 0"
"class Solution:
    def toLowerCase(self, s: str) -> str:
        # Instead of using .lower(), let's implement with ASCII
        # ord() returns the ascii value of a passed character
        
        # Uncomment the line below to see the ASCII value of some important characters
        # print(ord('a'), ord('z'), ord('A'), ord('Z'))
        
        # Notice 'a'=97, and 'A'=65
        # This can be used to tell whether a character is upper/lower case, and can help us convert between them
        
        # First, make the string a list so we can change each char individually
        s = list(s)
        
        # Then, loop through the characters, and if their ascii value is <= 90 and >= 65, they must be upper case
        # Use the difference (97 - 65 = 32) to convert it from upper to lower, then use chr() to convert from ascii to char
        #   - ord('A') + 32 = 97 = ord('a')
        for i in range(len(s)):
            if ord(s[i]) <= 90 and ord(s[i]) >= 65:
                s[i] = chr(ord(s[i])+32)
        return ''.join(s)";"cadena_resultado = """"
cadena_original = input(""Ingresa una cadena: "")
for caracter in cadena_original:
    if 'A' <= caracter <= 'Z':
        caracter = chr(ord(caracter) + 32)
    cadena_resultado += caracter
print(cadena_resultado)"
"class Solution:
    def sortArray(self, nums: List[int]) -> List[int]:
        # self.selectionSort(nums)
        # self.bubbleSort(nums)
        # self.insertionSort(nums)
        # self.mergeSort(nums)       
        self.quickSort(nums)
        return nums
    
    ''' 
    Selection Sort (TLE)
    TC: O(n^2) ,  SC: O(1), in-place
    Not Stable
    Minimum swaps
    '''
    def selectionSort(self, nums):
        for i in range(len(nums)):
            min_idx=i
            for j in range(i, len(nums)):
                if nums[j]<nums[min_idx]:
                    min_idx=j
            nums[i], nums[min_idx] = nums[min_idx], nums[i]
            
    '''
    Bubble Sort (TLE)
    TC: best-O(n), worst-O(n^2)
    SC: O(1)
    Stable
    Use when array is almost sorted
    '''
    def bubbleSort(self, nums):
        for i in range(len(nums)):
            swapped = False
            for j in range(len(nums)-i-1):
                if nums[j]>nums[j+1]:
                    nums[j], nums[j+1] = nums[j+1], nums[j]
                    swapped = True
            
            if not swapped:
                break
                
    '''
    Insertion Sort (TLE)
    TC: best-O(n), worst-O(n^2)
    SC: O(1)
    Stable
    '''
    def insertionSort(self, nums):
        for i in range(1, len(nums)):
            key = nums[i]
            j=i-1
            while j>=0 and key<nums[j]:
                nums[j+1]=nums[j]
                j-=1
            nums[j+1]=key
    
    '''
    Merge Sort
    Recursive
    TC: O(nlogn)
    SC: O(n)
    Stable
    '''
    def mergeSort(self, nums):
        def merge(nums,L,R):
            i = j = k = 0
            while i < len(L) and j < len(R): 
                if L[i] < R[j]: 
                    nums[k] = L[i] 
                    i+=1
                else: 
                    nums[k] = R[j] 
                    j+=1
                k+=1
                
            while i < len(L): 
                nums[k] = L[i] 
                i+=1
                k+=1

            while j < len(R): 
                nums[k] = R[j] 
                j+=1
                k+=1
                
        if len(nums)>1:
                mid=len(nums)//2
                L=nums[:mid]
                R=nums[mid:]
                self.mergeSort(L)
                self.mergeSort(R)
                merge(nums,L,R)
        
    '''
    QuickSort
    Recursive
    TC: average-O(nlogn), worst-O(n^2)
    SC: average-O(logn), worst-O(n) recursion stack, in-place
    Not stable
    '''
    def quickSort(self, nums):
        # 3-way randomized
        def partition(l, r):
            pivot_idx = random.choice(range(l,r+1))
            pivot = nums[pivot_idx]
            # print(pivot)
            left, move, right = l,l,r
            while move<=right:
                if nums[move]<pivot:
                    nums[left], nums[move] = nums[move], nums[left]
                    move+=1
                    left+=1
                elif nums[move]>pivot:
                    nums[right], nums[move] = nums[move], nums[right]
                    right-=1
                else:
                    move+=1
            return left-1, move
        
        def quicksort(nums, low, high):
            if low<high:
                l,r = partition(low, high)
                quicksort(nums, low, l)
                quicksort(nums, r, high)
                
        quicksort(nums, 0, len(nums)-1)
        
        #---------------------------------------------------------------
        # def helper(head, tail):
        #     if head >= tail: return 
        #     l, r = head, tail
        #     m = (r - l) // 2 + l
        #     pivot = nums[m]
        #     while r >= l:
        #         while r >= l and nums[l] < pivot: l += 1
        #         while r >= l and nums[r] > pivot: r -= 1
        #         if r >= l:
        #             nums[l], nums[r] = nums[r], nums[l]
        #             l += 1
        #             r -= 1
        #     helper(head, r)
        #     helper(l, tail)

        # helper(0, len(nums)-1)";"def ordenar_arreglo(numeros):
    if len(numeros) <= 1:
        return numeros
    
    medio = len(numeros) // 2
    izquierda = numeros[:medio]
    derecha = numeros[medio:]
    
    izquierda = ordenar_arreglo(izquierda)
    derecha = ordenar_arreglo(derecha)
    
    i = j = k = 0
    
    while i < len(izquierda) and j < len(derecha):
        if izquierda[i] < derecha[j]:
            numeros[k] = izquierda[i]
            i += 1
        else:
            numeros[k] = derecha[j]
            j += 1
        k += 1
    
    while i < len(izquierda):
        numeros[k] = izquierda[i]
        i += 1
        k += 1
    
    while j < len(derecha):
        numeros[k] = derecha[j]
        j += 1
        k += 1
    
    return numeros"
"class Solution:
    def calPoints(self, ops: List[str]) -> int:
        stack = [] # taking an empty stack. 
        prod = 2 # taking a variable to double a provided number. 
        prev_sum = 0 # taking a variable to have sum of previous elems of the stack. 
        
        for i in range(len(ops)): # Traversing through the provided list.
            if ops[i] is not ""C"" and ops[i] is not ""D"" and ops[i] is not ""+"": # if we are having other then a number then we`ll just add it to stack. 
                stack.append(int(ops[i])) # pushing elements to the stack and making it as int bcz originally it is provided as char.
            elif ops[i] is ""C"": # if its other then a number we`ll check what it is.
                stack.pop() # removing the previous record, we as coder refer it as a last element in the stack. 
            elif ops[i] is ""D"": # if its other then a number we`ll check what it is.
                prod*=int(stack[-1]) # Again making stack element as a integer for performing product operation. 
                stack.append(prod) # Pushing the product to the stack. 
                prod=2 # reseting variable. 
            elif ops[i] is ""+"": # if its other then a number we`ll check what it is.
                prev_sum = int(stack[-2]) + int(stack[-1]) # Again as we have list elem as char, to perform adding we have to change it to int. 
                stack.append(prev_sum) # Pushing the sum to the stack. 
                prev_sum=0 # reseting variable. 
        return sum(stack) # Returning the sum of all the scores on the record(sum of elements in the stack).";"operaciones = [""5"",""2"",""C"",""D"",""+""]
registro = []

for op in operaciones:
    if op == '+':
        nuevo = registro[-1] + registro[-2]
        registro.append(nuevo)
    elif op == 'D':
        nuevo = registro[-1] * 2
        registro.append(nuevo)
    elif op == 'C':
        registro.pop()
    else:
        registro.append(int(op))

suma_total = 0
for puntaje in registro:
    suma_total += puntaje

print(suma_total)"
"class Solution:
    def isPowerOfFour(self, n: int) -> bool:
        # Solution 1 using recursion
        while n % 4 == 0 and n > 0:
            return self.isPowerOfFour(n/4)
        return n == 1
        
        # Solution 2 iteration
        if n == 1:
            return True
        if n % 4:
            return False
        while n > 1:
            if n % 4:
                return False
            n //= 4
        return n == 1
        
        # Solution 3 using bit manipulation
        '''
        Once we write numbers in it's binary representation, from there we can observe:=>
        i. 000001 , power of 2 and 4
        ii. 000010, power of only 2
        iii. 000100 , power of 2 and 4
        iv. 001000, power of only 2
        v. 010000 , power of 2 and 4
        vi. 100000, power of only 2
        We can see if the set bit is at an odd position and is a power of 2, it's also power of 4.
        '''
        return n.bit_length() &amp, 1 and not(n &amp, (n-1))";"def es_potencia_de_cuatro(n):
    if n <= 0:
        return False
    while n % 4 == 0:
        n = n // 4
    return n == 1"
"class Solution:
    def oddEvenJumps(self, A: List[int]) -> int:
        
		# find next index of current index that is the least larger/smaller
        def getNextIndex(sortedIdx):
            stack = []
            result = [None] * len(sortedIdx)
        
            for i in sortedIdx:
                while stack and i > stack[-1]:
                    result[stack.pop()] = i
                stack.append(i)
            return result
        
        sortedIdx = sorted(range(len(A)), key= lambda x: A[x])
        oddIndexes = getNextIndex(sortedIdx)
        sortedIdx.sort(key=lambda x: -A[x])
        evenIndexes = getNextIndex(sortedIdx)
        
		# [odd, even], the 0th jump is even
        dp = [[0,1] for _ in range(len(A))]
        
        for i in range(len(A)):
            if oddIndexes[i] is not None:
                dp[oddIndexes[i]][0] += dp[i][1]
            if evenIndexes[i] is not None:
                dp[evenIndexes[i]][1] += dp[i][0]
				
        return dp[-1][0] + dp[-1][1]";"def saltos_impares_pares(arr):
    n = len(arr)
    if n == 0:
        return 0
    buenos = 0
    
    for i in range(n):
        saltos = 1
        actual = i
        puede_llegar = False
        
        while True:
            if actual == n - 1:
                puede_llegar = True
                break
                
            if saltos % 2 == 1:
                candidato = -1
                menor_valor = float('inf')
                for j in range(actual + 1, n):
                    if arr[actual] <= arr[j] and arr[j] < menor_valor:
                        menor_valor = arr[j]
                        candidato = j
                    elif arr[actual] <= arr[j] and arr[j] == menor_valor:
                        if j < candidato or candidato == -1:
                            candidato = j
                if candidato == -1:
                    break
                actual = candidato
            else:
                candidato = -1
                mayor_valor = -float('inf')
                for j in range(actual + 1, n):
                    if arr[actual] >= arr[j] and arr[j] > mayor_valor:
                        mayor_valor = arr[j]
                        candidato = j
                    elif arr[actual] >= arr[j] and arr[j] == mayor_valor:
                        if j < candidato or candidato == -1:
                            candidato = j
                if candidato == -1:
                    break
                actual = candidato
                
            saltos += 1
            
        if puede_llegar:
            buenos += 1
            
    return buenos"
"class Solution:
    def arrayNesting(self, nums: List[int]) -> int:
        
        visited = set()
        
        size = len(nums)
        
        max_subset_size = 0
        
        # check each index in input array
        for i in range(size):
            
            if nums[i] in visited:
                
                # current number has been visited
                continue
            
            # reset picking subset size to zero
            cur_subset_size = 0
            
            # keep picking if current nums[i] has not been visited 
            while nums[i] not in visited:
                
                # update current nums[i] as visited
                visited.add( nums[i] )
                
                # update subset size
                cur_subset_size += 1
                
                # i goes to next nesting index
                i = nums[i]
            
            # finished current element picking
            max_subset_size = max(max_subset_size, cur_subset_size)
            
        return max_subset_size";"def longitud_conjunto_mas_largo(numeros):
    max_longitud = 0
    n = len(numeros)
    visitados = [False] * n
    
    for i in range(n):
        if not visitados[i]:
            actual = i
            longitud_actual = 0
            while not visitados[actual]:
                visitados[actual] = True
                actual = numeros[actual]
                longitud_actual += 1
            if longitud_actual > max_longitud:
                max_longitud = longitud_actual
                
    return max_longitud"
"class Solution:
    def shiftGrid(self, grid: List[List[int]], k: int) -> List[List[int]]:
        self.cyclic(grid, k, len(grid), len(grid[0]))
        self.redact(grid, len(grid), len(grid[0]))
        return grid
    
    def cyclic(self, grid: List[List[int]], k: int, rows: int, cols: int):
        for r in range(rows):
            for c in range(cols):
                cell = grid[r][c]
                if cell > 1000:
                    continue
                destx, desty = self.calculate(k, r, c, rows, cols)
                while not (r == destx and c == desty):
                    self.swap(grid, r, c, destx, desty)
                    destx, desty = self.calculate(k, destx, desty, rows, cols)
                self.mark(grid, r, c)
                
    def calculate(self, k: int, currx: int, curry: int, rows: int, cols: int) -> Tuple[int, int]:
        desty = (curry + k) % cols
        destx = (currx + ((curry + k) // cols)) % rows
        return destx, desty
    
    def swap(self, m: List[List[int]], fromx: int, fromy: int, tox: int, toy: int):
        temp = m[tox][toy]
        m[tox][toy] = m[fromx][fromy] + 2001
        m[fromx][fromy] = temp
        
    def mark(self, m:List[List[int]], x: int, y: int):
        m[x][y] += 2001
        
    def redact(self, m: List[List[int]], rows: int, cols: int):
        for r in range(rows):
            for c in range(cols):
                m[r][c] -= 2001";"def desplazar_cuadricula(cuadricula, k):
    m = len(cuadricula)
    n = len(cuadricula[0]) if m > 0 else 0
    
    if m == 0 or n == 0:
        return cuadricula
    
    total_elementos = m * n
    k = k % total_elementos
    
    elementos = []
    for fila in cuadricula:
        elementos.extend(fila)
    
    elementos_desplazados = elementos[-k:] + elementos[:-k]
    
    nueva_cuadricula = []
    indice = 0
    for i in range(m):
        nueva_fila = []
        for j in range(n):
            nueva_fila.append(elementos_desplazados[indice])
            indice += 1
        nueva_cuadricula.append(nueva_fila)
    
    return nueva_cuadricula"
"class Solution:
    def soupServings(self, n: int) -> float:
        if n > 4275: return 1                                        # handle special case
        n = n // 25 + (n%25 > 0)                                     # count size of tabulation
        dp = [[0] * (n+1) for _ in range(n+1)]
        dp[n][n] = 1
        for i in range(n, 0, -1):                                    # starting from (n, n) for each soup
            for j in range(n, 0, -1):
                for a, b in [[4, 0], [3, 1], [2, 2], [1, 3]]:
                    dp[max(0, i-a)][max(0, j-b)] += dp[i][j] * 0.25  # traverse backwards from (n,n) to (0,0)
        ans = dp[0][0] / 2                                           # half the probability when `a` &amp, `b` both use up at the same time
        for j in range(1, n+1):                                      # plus when `a` use up first
            ans += dp[0][j]
        return ans";"def probabilidad_sopa(ml):
    if ml == 0:
        return 0.0
    memo = {}

    def calcular_prob(a, b):
        if (a, b) in memo:
            return memo[(a, b)]
        if a <= 0 and b <= 0:
            return 0.5
        if a <= 0:
            return 1.0
        if b <= 0:
            return 0.0
        prob = 0.0
        prob += 0.25 * calcular_prob(a - 100, b)
        prob += 0.25 * calcular_prob(a - 75, b - 25)
        prob += 0.25 * calcular_prob(a - 50, b - 50)
        prob += 0.25 * calcular_prob(a - 25, b - 75)
        memo[(a, b)] = prob
        return prob

    return calcular_prob(ml, ml)"
"class Solution:
    def findRelativeRanks(self, score: List[int]) -> List[str]:
        
        sorted_score = sorted(score, reverse=True)
        
        hashmap = {}
        
        if len(score) > 2:
            hashmap[sorted_score[0]] = ""Gold Medal""
            hashmap[sorted_score[1]] = ""Silver Medal""
            hashmap[sorted_score[2]] = ""Bronze Medal""
        
        elif len(score) == 1:
            return [""Gold Medal""]
        
        else:
            if score[0] > score[1]:
                return [""Gold Medal"", ""Silver Medal""]
            else:
                return [""Silver Medal"", ""Gold Medal""]
            
        rank = 4
        for index in range(3, len(sorted_score)):
            hashmap[sorted_score[index]] = str(rank)
            rank += 1
            
        
        return [hashmap[x] for x in score]";"puntuaciones = [10, 3, 8, 9, 4]
n = len(puntuaciones)
puntuaciones_con_indices = []
for i in range(n):
    puntuaciones_con_indices.append((puntuaciones[i], i))

puntuaciones_con_indices.sort(reverse=True, key=lambda x: x[0])

respuesta = [0] * n
for posicion in range(n):
    indice_original = puntuaciones_con_indices[posicion][1]
    if posicion == 0:
        respuesta[indice_original] = ""Gold Medal""
    elif posicion == 1:
        respuesta[indice_original] = ""Silver Medal""
    elif posicion == 2:
        respuesta[indice_original] = ""Bronze Medal""
    else:
        respuesta[indice_original] = str(posicion + 1)

print(respuesta)"
"class Solution:
    def summaryRanges(self, nums: List[int]) -> List[str]:        
        # Define some CORNER Cases #
		if len(nums) == 0:
            # Nothing to do if no integers are given
			return nums
        elif len(nums) == 1:
            # Nothing to do if single integer is given
			return list(map(str, nums))
        else:
            # MAIN program begins only if 2(+) integers are provided.
			# 1st convert all integers to strings
			str_num_list = list(map(str, nums))
			# Initiate 2 lists - Slave list constitutes the 1st element of the above list, while Master is initiated as blank list.  
            slave_list = [str_num_list[0]] , master_list = [] 
			# Invoke a Lambda function to be used later.  
			# The function appends the slave element to the master list if slave list only has a single element. 
			# Otherwise, it clips the 1st and last element of the slave list, adds a ""->"" character in between them, and then appends this new element in the master list. 
            add_2_master_list = lambda mlist, slist : mlist.append(slist[0] + str(""->"") + slist[-1]) if len(slist) > 1 else mlist.append(slist[0])
            # Run a loop from 2nd element to last 
			for i in str_num_list[1:]:
				# Check if reducing 1 from i doesn't gives us last element of slave list 
				if int(i)-1 != int(slave_list[-1]):
                    # If yes, invoke that lambda function &amp, start appending elements to the master list based on elements present in slave list
					add_2_master_list(master_list, slave_list)
                    # Clear the slave_list to prepare for the next element
					slave_list.clear()
                # After every iteration, keep on appending the items in slave. Note : Slave must never be kept empty.
				slave_list.append(i)
            # Once all iterations are done, whatever items are there in the slave list have to be now added to the master list.
			# Hence again invoke the lambda function. 
			add_2_master_list(master_list, slave_list)
            # Return the master list
			return master_list";"nums = [0, 1, 2, 4, 5, 7]
resultado = []
inicio = nums[0]

for i in range(1, len(nums)):
    if nums[i] != nums[i-1] + 1:
        if inicio != nums[i-1]:
            rango = str(inicio) + ""->"" + str(nums[i-1])
        else:
            rango = str(inicio)
        resultado.append(rango)
        inicio = nums[i]

if inicio != nums[-1]:
    rango = str(inicio) + ""->"" + str(nums[-1])
else:
    rango = str(inicio)
resultado.append(rango)

print(resultado)"
"class Solution:
    def isSubsequence(self, s: str, t: str) -> bool:
        """"""
        Using a 2-pointer approach, compare two strings and determines if the first string is a subset of the second string.

        :param s:
            str: String of alpha characters
        :param t:
            str: String of alpha characters
        :return
            bool: True if first string is a contiguous subset of the second string
        """"""
        # Set variables equal to the length of each input string
        left_bound, right_bound = len(s), len(t)

        # Initialize index for each pointer
        p_left = p_right = 0

        while p_left < left_bound and p_right < right_bound:
            # Move both pointers if the equal each other
            if s[p_left] == t[p_right]:
                p_left += 1
            p_right += 1
        # Return when left pointer equals length of source string
        return p_left == left_bound";"def es_subsecuencia(s, t):
    i = 0
    j = 0
    while i < len(s) and j < len(t):
        if s[i] == t[j]:
            i += 1
        j += 1
    return i == len(s)"
"class Solution:
    def brute_force(self, nums: List[int]) -> int:
        """"""
        Time Complexity: O(N*N)
        Space Complexity: O(1)
        """"""
        for i in range(len(nums)):
            if i not in nums:
                return i
        return len(nums)
    
    def sorting(self, nums: List[int]) -> int:
        """"""
        Time Complexity: O(Nlog(N))
        Space Complexity: O(N)
        """"""
        nums.sort()
        
        for i, num in enumerate(nums):
            if i != num:
                return i
        return len(nums)
    
    def binary_search(self, nums: List[int]) -> int:
        """"""
        Time Complexity:
            O(Nlog(N)) if nums not sorted
            O(log(N)) if nums already sorted
        
        Space Complexity:
            O(N) if nums not sorted
            O(1) if nums sorted
        """"""
        nums.sort()
        left, right = 0, len(nums)
        mid = (left+right)//2
        while left < right:
            if nums[mid] == mid:
                left = mid+1
            else:
                right = mid - 1
            
            mid = (left + right)//2
        
        return mid + 1
    
    def hashing(self, nums: List[int]) -> int:
        """"""
        Time Complexity: O(N)
        Space Complexity: O(N)
        """"""
        nums_set = set(nums)
        N = len(nums)
        for i in range(N):
            if i not in nums_set:
                return i
        
        return len(nums)
        
    def gauss_formula(self, nums: List[int]) -> int:
        """"""
        Time Complexity: O(N)
        Space Complexity: O(1)
        """"""
        N = len(nums)
        return N*(N + 1)//2 - sum(nums)
    
    def xor(self, nums: List[int]) -> int:
        """"""
        Time Complexity: O(N)
        Space Complexity: O(1)
        """"""
        result = len(nums)
        for i, v in enumerate(nums):
            result ^= i^v
        
        return result
    
    def cyclic_swapping(self, nums: List[int]) -> int:
        """"""
        Time Complexity: O(N)
        Space Complexity: O(1)
        """"""
        current = 0
        N = len(nums)
        count = 0
        while current < N:
            count+= 1
            if nums[current] == N:
                current += 1
                continue
            
            if nums[current] == nums[nums[current]]:
                current += 1
            else:
                temp = nums[current]
                nums[current] = nums[nums[current]]
                nums[temp] = temp
        
        for i, v in enumerate(nums):
            if i != v:
                return i
        
        return N
    
    def value_inversion(self, nums: List[int]) -> int:
        """"""
        Time Complexity: O(N)
        Space Complexity: O(1)
        
        Advantages:
            - Original Input array can be restored
        """"""
        
        for i, _ in enumerate(nums):
            nums[i] += 1
        
        for i, v in enumerate(nums):
            if abs(v) > len(nums):
                continue
        
            nums[abs(v)-1] = -abs(nums[abs(v)-1])
        
        for i, v in enumerate(nums):
            if v > 0:
                return i
        
        return len(nums)
                
    
    def missingNumber(self, nums: List[int]) -> int:
        # return self.brute_force(nums)
        # return self.sorting(nums)
        # return self.hashing(nums)
        # return self.gauss_formula(nums)
        # return self.xor(nums)
        # return self.cyclic_swapping(nums)
        # return self.binary_search(nums)
        return self.value_inversion(nums)";"def encontrar_numero_faltante(numeros):
    n = len(numeros)
    suma_esperada = n * (n + 1) // 2
    suma_real = 0
    for num in numeros:
        suma_real += num
    numero_faltante = suma_esperada - suma_real
    return numero_faltante"
